team_a_ppg_dif_l4,team_b_ppg_dif_l4,team_a_shots_average,team_b_shots_average,predict_xg_overall_team_a,predict_xg_overall_team_b,position_a_prematch,position_b_prematch,predict_xg_home_team_a,predict_xg_away_team_b,Result
3.68,1.54,10.71,12.41,1.6464,1.4985,9,11,1.75967,1.18004,1
0.835,1.04571,17.0,15.0,1.6638,0.82,2,10,1.66408,0.804334,0
0.92,2.76,15.47,9.76,2.1728,1.6638,12,13,2.88449,1.19284,0
1.31,1.0,18.06,11.0,2.7846,1.3674,2,9,3.24533,1.09952,2
0.306667,0.616,12.24,15.53,1.848,1.3629,1,1,2.2808,1.19139,2
0.525714,1.125,13.71,11.82,0.8385,1.3818,10,5,0.920886,1.35075,0
2.34,0.525714,11.76,15.47,0.7708,1.12,10,6,0.867477,0.77226,1
0.78,0.92,13.47,11.29,1.534,1.1703,9,12,1.66356,1.13326,0
0.954286,1.0,13.71,14.59,1.24,1.4514,8,7,1.35949,1.47714,1
0.69,0.885,15.67,18.0,1.3806,1.798,1,2,1.6212,1.47647,1
1.43,0.535,14.61,13.5,1.3066,1.6226,12,8,1.5338,1.47012,2
2.25333,0.656,14.44,18.61,1.5616,2.0124,6,3,1.82033,1.71915,0
1.0,0.611429,12.56,13.83,1.9152,1.6359,5,9,1.99601,1.48293,0
0.713333,0.46,12.39,12.11,0.9711,2.3904,10,1,1.05612,2.1061,0
0.857143,0.491429,15.11,15.39,1.5678,1.0998,5,12,2.14226,0.845826,0
5.72,4.6,10.61,11.44,1.06,1.2035,10,12,1.53926,1.11741,0
0.86,0.491429,11.44,14.06,1.1039,1.2635,13,9,0.964519,1.05707,0
0.688,0.535,11.67,11.94,1.102,1.1232,7,4,1.35258,1.02655,1
4.16,7.4,9.56,11.11,1.5429,2.1534,14,11,1.93397,1.62662,2
4.28,0.64,18.53,15.79,2.1516,2.2968,3,2,2.56151,1.7468,0
0.394286,2.4,14.32,14.63,1.8084,1.52,8,10,1.99253,1.46595,0
2.32,0.58,10.95,14.84,1.2321,1.8769,9,5,1.35548,1.59696,1
1.14286,0.8,15.32,12.47,1.4036,1.9454,11,4,1.59537,1.41461,2
1.6,0.444444,14.0,12.16,1.2193,1.518,8,7,1.40877,1.43169,2
1.07,0.48,11.95,15.0,1.444,1.3431,3,4,1.61408,1.05673,1
0.793333,1.87,13.32,10.58,1.7399,1.42,7,7,2.01928,1.09141,2
0.76,0.58,11.95,11.11,1.9908,0.7056,2,11,2.31876,0.847502,2
4.28,1.2,11.47,11.26,0.5846,0.9345,11,6,0.576517,0.744146,0
0.595,1.33333,17.84,10.05,3.192,0.869,1,12,4.07047,0.66275,0
0.622222,0.685714,14.45,11.95,1.485,1.5225,5,5,1.68634,1.51189,0
0.648,5.16,10.25,11.0,1.2825,1.365,7,10,1.71973,1.05839,1
1.86667,0.532,11.15,17.95,0.72,1.36,7,1,0.809869,1.1601,1
2.26,0.714286,14.4,15.25,1.2825,1.5525,11,11,1.65602,1.29404,1
0.645714,2.07,11.85,18.15,1.4375,2.3625,7,3,1.87781,2.04765,1
0.571429,1.032,12.15,11.95,1.26,1.92,6,2,1.30622,1.68807,0
1.0,0.92,11.15,14.65,1.305,1.69,11,7,1.10183,1.52941,1
2.26,1.0,9.9,11.7,1.155,1.615,12,9,1.6393,1.35121,1
0.744,0.8,14.95,13.8,1.62,1.08,4,7,2.1223,0.89858,0
1.13,2.0,15.7,13.8,2.145,1.305,3,8,2.32127,1.09864,2
4.0,1.06,11.95,12.29,1.7328,1.311,3,6,1.97026,1.48203,1
0.68,1.06,17.52,11.24,2.2704,0.946,1,9,2.67309,0.854152,2
3.76,0.46,9.95,14.29,1.05,2.5668,12,4,1.22298,2.05719,0
0.666667,0.908571,13.95,12.1,0.9804,1.43,8,5,0.859559,1.05662,0
0.952,0.674286,13.81,18.05,1.5129,2.6048,8,2,1.72813,2.12266,2
0.685714,0.436667,11.67,15.05,1.083,1.8354,8,3,1.38217,1.44381,2
0.537143,0.591111,15.1,14.67,1.7017,1.7689,10,7,1.76036,1.43363,0
4.0,0.94,16.1,11.43,2.1546,1.3013,3,11,2.66042,1.24657,0
8.16,1.0,14.33,11.19,0.855,1.311,11,8,1.01168,1.09609,1
1.552,2.76,10.52,13.57,1.161,1.197,8,9,1.40023,0.95509,1
0.564,1.8,15.18,16.55,1.7907,1.5288,3,2,2.3072,1.16077,1
0.84,5.16,18.09,14.55,2.4957,1.2065,2,11,3.05052,0.997001,0
1.0,0.72,14.5,17.68,1.1008,2.666,7,1,1.19642,2.55838,1
1.0,0.605714,12.09,14.95,1.7907,1.4916,5,9,2.05617,1.33974,2
0.89,1.552,11.14,11.59,1.2012,1.5369,11,9,1.17029,1.21621,1
0.712,7.76,13.64,11.95,0.91,1.845,8,4,0.905165,1.74532,2
0.857143,0.94,11.82,10.59,1.7952,0.9804,6,10,2.35019,0.742753,0
0.653333,0.417778,14.41,14.0,1.254,0.86,5,7,1.595,1.01334,0
0.552,1.72,11.05,13.68,1.635,1.6129,10,9,1.96022,1.37688,1
2.0,1.13,11.18,9.95,1.77,0.9555,7,12,2.2018,0.684971,2
1.0,1.05143,14.17,16.65,1.3728,2.5454,10,2,1.69434,1.97923,1
0.96,1.56,14.91,11.17,1.8209,1.1232,4,9,2.25398,1.00096,0
0.571429,0.693333,11.96,14.65,1.4208,1.6263,4,3,1.64255,1.41204,2
7.36,0.79,11.17,14.87,1.0614,1.7514,10,8,1.15077,1.47545,2
0.89,1.008,11.43,11.61,1.26,0.9919,6,6,1.438,0.766695,2
0.712,2.0,17.87,12.22,1.691,1.8144,2,4,1.69583,1.56174,2
0.752,5.04,17.78,10.57,2.5597,0.7917,1,9,3.09123,0.590033,0
1.68,0.626667,11.96,13.61,1.404,0.8856,5,7,1.62721,0.984847,0
0.706667,1.008,14.61,13.61,1.8648,2.2379,7,6,2.14565,2.2751,1
0.773333,0.71,13.52,9.83,1.5138,1.2168,7,11,1.80173,1.02168,1
1.25,0.914286,11.0,12.54,1.1336,2.13,10,5,1.30011,1.83614,2
3.1,1.0,12.21,14.12,2.0586,0.91,6,12,2.43532,0.869206,0
1.0,0.776,11.58,17.58,0.8632,2.1,8,1,1.07094,1.90886,0
0.7,1.02857,16.62,12.17,2.1,2.07,2,6,2.58117,1.52436,0
0.446667,0.92,13.25,17.58,1.0707,2.0227,9,3,1.06906,1.4927,1
0.382857,0.72,9.88,15.12,1.04,2.3714,13,4,1.31099,1.76665,2
0.931429,1.66667,14.54,14.5,2.2842,1.21,5,9,2.3312,1.12665,0
1.0,5.0,10.33,11.12,1.1571,1.1786,10,11,1.55488,1.06826,0
0.525,1.552,15.25,11.67,1.0648,1.1136,9,8,1.24334,0.842129,0
0.902857,0.92,13.62,13.58,1.6614,1.1786,7,9,1.67421,1.01295,1
0.68,0.76,13.6,12.48,0.9504,1.624,10,6,1.06711,1.64355,0
6.84,1.0,11.36,14.08,1.152,1.2144,14,15,1.17109,0.985091,1
1.368,0.971429,12.24,14.6,1.4208,1.48,5,4,1.51119,1.43625,0
4.0,1.62,11.52,12.12,1.3728,2.1904,13,7,1.62293,1.63503,0
1.14286,0.905,17.6,17.32,2.0832,1.4784,1,3,2.39887,1.22608,0
1.58667,1.32,10.8,15.36,0.8448,1.8496,12,5,1.1185,1.42196,2
0.57,1.0,16.56,14.88,3.1096,1.5776,2,12,3.3188,1.40343,0
0.55,2.16,15.36,13.24,1.3888,0.928,10,12,1.80121,0.888325,1
0.8,1.03429,11.76,13.48,1.3824,1.288,11,9,1.65936,1.08873,1
0.595,0.85,11.8,10.0,1.664,1.16,8,15,2.09157,0.922726,0
2.54,0.59,11.77,16.54,1.3206,1.8432,12,2,1.52267,1.40059,2
2.16,1.18,12.96,11.27,1.1502,1.1232,11,13,1.17216,0.775235,0
1.272,0.844444,12.23,17.69,1.1178,1.9203,6,1,1.25426,1.69833,1
0.925714,0.944,14.58,15.85,1.6445,1.19,5,11,2.05831,1.0971,0
2.36,0.472,14.5,12.08,1.1136,1.5336,15,8,1.22857,1.21709,1
1.0,0.82,15.12,12.23,1.1808,2.655,14,4,1.09686,2.64273,1
1.016,1.14,10.35,10.81,1.35,1.4256,17,13,1.70893,0.977314,0
1.01143,4.72,17.27,11.42,2.2646,1.0611,3,16,2.57842,0.998533,0
1.55,0.524444,12.46,13.19,1.9596,1.8602,7,9,2.34952,1.71747,2
1.32,0.937143,15.35,13.58,1.5544,0.8832,5,10,1.7025,0.808633,0
0.364,1.22,16.48,12.19,2.1275,1.8769,2,6,2.57,1.7032,1
0.813333,1.09,13.44,11.33,1.3764,1.19,9,11,1.57797,1.10635,2
0.87,0.484444,16.11,17.48,0.9315,2.001,10,1,1.07569,1.63136,0
1.04571,3.36,17.63,12.44,2.193,1.7766,3,7,2.49034,1.39279,0
0.92,0.504,14.3,12.3,1.5651,1.0767,5,7,1.69542,0.974783,0
0.697143,0.644,13.15,12.37,1.3536,2.0824,8,4,1.33992,1.87027,1
0.84,1.0,15.19,15.11,2.4386,1.1712,5,12,2.51044,1.13081,0
1.21333,0.813333,14.37,13.04,0.9568,1.2905,13,9,1.27392,1.27954,1
2.0,2.52,11.07,11.81,0.782,1.1837,11,10,1.07783,0.953194,0
3.48,0.4,11.33,10.44,1.2168,1.37,14,13,1.27345,1.07909,1
0.555556,1.63,12.29,12.18,1.2198,1.6819,6,5,1.48526,1.6222,0
0.594286,0.52,10.96,14.39,0.7905,1.935,11,4,0.918834,1.59324,1
0.833333,6.32,17.29,12.21,2.31,1.2648,1,6,2.58514,0.969145,1
0.78,0.795556,16.5,17.43,1.5125,2.0178,10,2,1.85985,1.64506,2
4.68,0.87,12.14,15.11,0.8342,1.302,12,4,0.904255,1.03251,2
0.76,1.0,13.32,15.18,1.5931,1.3908,9,14,1.55003,1.42943,2
1.0,0.795556,11.57,12.86,0.79,1.2927,17,7,0.943499,1.23149,2
1.04571,1.17,16.64,13.43,2.548,1.8765,2,8,3.08044,1.67784,1
0.526667,0.994286,12.29,10.43,2.3716,0.9672,3,15,2.67771,0.870597,0
0.88,1.12,10.52,16.83,1.42,2.6752,15,3,1.68297,2.10073,1
1.04,1.06667,12.0,14.69,2.052,1.1008,7,16,2.53501,0.944349,0
0.496,1.22667,12.59,17.55,0.837,1.6224,9,1,0.905807,1.13996,2
0.685714,1.12,13.28,16.38,1.6698,1.728,8,11,1.94049,1.43248,1
7.52,0.355556,15.38,12.48,1.404,2.1296,14,7,1.41386,1.98882,0
0.728889,0.855,14.38,14.97,1.3857,1.2015,4,5,1.54527,1.09635,2
1.65333,1.71,12.24,11.0,1.728,1.0624,6,13,1.9377,0.764166,0
0.594286,3.2,11.69,11.69,1.3905,1.0488,12,17,1.6855,0.979877,1
0.546667,2.56,12.31,12.28,1.359,0.7387,2,13,1.5791,0.712518,0
1.14286,1.28,17.55,13.41,1.9608,1.125,2,10,2.01033,0.941711,0
1.77,1.36,11.8,12.23,0.9471,1.729,15,6,1.0157,1.52047,2
0.937143,1.12,16.37,11.7,1.781,1.2,10,12,2.05614,1.00431,0
1.15,0.476,16.7,14.47,1.62,2.0139,3,4,1.79158,1.71993,0
2.3,0.771429,12.27,12.3,1.1049,1.36,13,7,1.25245,1.02292,0
0.84,0.324,15.03,17.77,1.6359,1.6461,5,2,1.99485,1.45152,2
1.54,0.563333,17.17,12.27,1.5531,1.488,1,2,1.66199,1.28141,1
0.586667,1.49333,12.67,11.0,1.524,0.96,8,13,1.81917,0.767435,0
1.08,0.56,15.13,12.43,1.2028,1.557,13,9,1.44169,1.71912,0
0.513333,1.35,10.5,13.27,1.3152,2.1352,14,9,1.57491,1.84626,1
1.0,2.62,14.43,13.47,1.032,1.377,16,11,1.13262,1.19987,1
0.68,0.986667,12.45,16.71,1.1484,1.7557,10,2,1.18235,1.13947,0
1.07429,1.0,12.52,14.58,2.1962,1.1223,6,15,2.40296,0.904634,0
0.886667,0.857143,13.26,14.23,1.363,1.8744,8,4,1.42533,1.54922,0
1.14,0.828,12.87,16.48,1.4875,1.6008,7,9,1.83694,1.45703,1
1.26,0.725,11.61,17.52,1.23,2.5404,12,3,1.47201,2.10076,0
0.443333,0.693333,12.58,14.87,1.6074,1.2408,1,5,1.70189,1.15888,0
1.42667,0.594286,11.0,15.03,1.2936,1.6236,13,11,1.4631,1.52352,0
4.6,0.68,17.0,11.71,2.2275,0.8904,3,14,2.64707,0.850283,2
1.008,1.15,13.45,12.29,0.9312,1.071,10,11,1.09012,1.00382,0
1.16,1.13333,12.29,10.68,2.1648,1.2126,7,14,2.77173,0.994154,1
1.52,0.86,11.19,16.62,1.0854,2.2784,11,2,1.40478,1.78672,1
1.14,1.0,14.22,14.38,2.226,0.8148,4,14,2.66999,0.73769,2
0.714286,2.88,13.28,17.12,1.06,1.8908,9,2,1.18377,1.70808,0
0.596667,0.724,12.78,16.5,1.9952,1.3254,1,8,2.21039,1.24945,0
1.33333,1.02667,12.56,12.91,1.6166,1.6714,7,7,1.94421,1.39898,0
0.5,2.37333,11.72,14.69,0.8245,1.7685,13,5,0.839473,1.44822,2
0.76,0.571429,11.44,14.88,1.8083,1.7493,10,11,1.83046,1.64365,2
0.804444,1.056,13.09,12.44,1.4259,1.1921,7,9,1.82746,1.1425,1
0.968,1.78,17.56,12.22,1.75,1.1136,3,11,2.06259,0.948967,0
0.822857,1.24,12.56,10.91,2.3829,1.2875,6,12,2.62129,1.04271,0
0.588571,0.44,14.7,12.76,1.3915,2.378,11,5,1.53634,2.45333,1
0.4,0.76,16.79,11.36,2.5883,1.3493,2,10,3.15977,1.15627,0
2.62,3.5,17.03,14.36,1.552,1.5151,4,5,1.67038,1.25758,2
2.32,0.526667,14.88,12.48,1.7423,1.3192,6,7,2.00834,1.04031,2
1.2,0.708571,10.97,17.42,1.24,3.0272,13,3,1.5053,2.56727,0
0.748571,0.366667,12.39,12.7,0.8836,1.6262,8,1,0.830548,1.24436,2
6.0,1.46667,14.45,11.18,1.1305,1.2482,15,12,1.37149,0.913132,1
2.44,0.506667,12.0,11.61,1.139,0.8755,12,14,1.34772,0.818285,0
1.37333,0.806667,12.85,13.06,1.5694,1.6756,8,8,1.90639,1.59653,0
0.595556,0.551111,16.45,13.21,1.5985,1.2154,9,8,1.73005,1.08067,0
0.564444,0.782222,16.5,16.88,1.7766,2.093,10,2,2.06192,1.67515,2
0.713333,1.1,12.06,11.29,1.3104,1.03,13,14,1.55861,0.848569,0
1.10667,3.52,11.44,14.26,0.8245,1.9182,17,6,0.779809,1.56824,0
0.342222,1.55,13.03,12.41,1.39,1.6638,12,8,1.52657,1.37396,2
0.332,1.83,12.74,17.53,1.7712,2.006,5,3,1.96163,1.68242,2
3.08,2.44,14.88,14.97,0.8446,2.106,18,7,1.00879,1.744,1
0.76,0.713333,12.53,11.21,2.1672,0.7189,1,13,2.43808,0.601328,1
0.966667,0.742857,13.03,12.5,1.1011,1.0738,9,11,1.51213,1.07592,2
3.8,0.866667,16.76,12.91,2.1465,1.5478,4,12,2.50418,1.34566,2
1.0,0.866667,14.65,10.76,1.8816,1.62,15,16,2.00551,1.55611,2
1.35,0.296,12.8,12.69,1.596,1.89,12,5,1.89957,1.68523,1
0.857143,2.96,10.69,15.14,1.7596,1.4706,15,17,2.06203,1.17395,0
1.52,1.12,15.03,16.74,1.5914,1.6485,6,4,1.85849,1.42002,1
0.457778,0.754286,11.11,16.37,0.9462,1.792,13,10,1.21424,1.51121,2
0.72,1.32,16.94,13.23,2.214,1.575,2,9,2.51857,1.25792,0
1.07,0.971429,11.4,12.71,0.9215,2.4734,14,1,0.972105,2.15026,1
1.07,2.14,17.31,14.46,2.739,1.404,3,14,2.84093,1.31342,2
1.2,0.672,12.63,11.51,1.876,1.1782,8,16,2.32475,1.14407,0
2.7,0.753333,14.4,12.23,1.35,0.9409,7,13,1.64188,0.871602,0
0.63,0.645714,12.49,12.89,1.1349,0.97,11,12,1.1169,0.720372,0
0.715,0.364,12.81,12.61,1.6188,1.9152,8,5,2.05738,1.78766,2
1.43,4.36,13.19,11.36,1.875,1.175,10,15,2.30562,1.07851,2
6.52,1.448,15.0,16.61,0.9047,2.6386,18,3,1.10537,2.22587,0
0.891429,1.104,10.75,16.61,1.1988,2.2712,16,10,1.38796,1.9906,2
0.622857,0.872,11.0,17.44,0.9639,2.0375,12,4,1.21254,1.74753,1
0.436,0.788571,16.89,12.83,1.6652,2.0875,2,1,1.80699,1.87782,0
1.18667,1.45333,12.08,14.44,1.5416,1.2402,13,14,1.68742,1.11001,1
0.672,0.655,14.78,12.42,1.3968,1.08,7,9,1.83834,1.03634,0
0.84,5.24,11.58,12.78,1.1676,1.8904,17,11,1.22633,1.62835,1
1.304,1.81,14.44,12.86,1.668,0.94,6,11,1.81775,0.93003,2
1.416,0.448,16.3,16.78,1.9096,1.9548,4,1,2.26243,1.63011,0
1.41,1.41333,12.78,14.89,2.2842,1.1424,10,17,2.66303,0.88106,0
0.704,1.28,17.59,14.59,1.5792,1.6836,3,7,1.6672,1.39671,0
0.872,0.94,14.35,12.7,1.6368,2.226,13,8,1.72699,1.95964,0
1.36,1.088,12.84,13.27,2.0008,1.1495,2,9,2.15217,0.995088,2
0.886667,0.805714,16.57,14.7,1.3992,1.5444,9,6,1.55796,1.36756,0
1.088,0.605714,12.41,10.97,1.274,0.8148,9,12,1.32323,0.523618,0
2.66,1.13333,12.78,11.7,1.38,0.9639,11,16,1.55131,0.965273,0
0.545,0.566667,12.49,12.08,1.6159,1.0396,5,13,1.86118,0.826303,0
7.4,0.91,11.27,10.86,1.4904,1.5476,14,15,1.72522,1.2768,0
1.52,1.0,10.73,6.73,2.4257,1.224,6,9,2.22675,0.973592,0
0.506667,1.144,11.55,10.27,3.1152,2.1476,4,5,4.36198,2.06166,0
0.723333,0.763333,15.0,13.45,1.5257,1.73,2,1,1.92953,1.53918,2
0.651429,1.0,9.18,8.73,3.6735,1.1972,5,8,3.49298,0.684769,0
1.0,0.572,8.82,12.45,0.91,2.2016,7,3,1.02208,1.89417,2
1.0,1.38,6.58,9.58,1.1172,2.34,10,6,1.52909,1.70366,2
0.44,1.0,12.75,8.5,3.35,0.83,4,9,3.39274,0.705215,1
0.916,0.666667,14.75,10.42,2.5,1.41,2,7,3.3178,1.75398,0
0.502222,9.52,11.83,9.0,4.6284,1.89,3,8,6.50214,1.86541,0
0.502222,0.952,9.75,13.58,1.3125,2.3572,5,1,1.43079,1.53659,0
0.6,0.857143,18.5,11.0,6.58,1.2328,1,3,7.01733,1.39968,0
0.666667,0.923077,10.5,15.08,1.0,2.9225,5,3,1.02838,2.9475,1
0.857143,0.333333,10.83,12.58,2.2347,2.32,6,8,2.16254,2.13412,1
0.111111,2.0,12.33,10.08,2.9536,0.67,2,9,3.39547,0.648783,0
0.222222,0.285714,11.92,8.58,2.865,1.66,6,7,3.07962,1.32593,0
1.09091,1.0,11.83,11.0,3.24,2.6386,4,4,3.19505,2.62819,0
0.666667,0.591111,11.0,10.31,1.8939,1.84,9,8,2.0918,1.59742,2
1.33333,2.0,9.62,8.54,1.3826,2.139,12,11,1.50557,1.80303,2
1.71429,0.354667,12.69,13.08,1.1316,3.009,10,2,1.06483,2.84762,1
0.363636,0.888889,11.15,12.23,2.2338,2.9785,6,7,2.49881,2.78622,0
0.5,0.285714,10.92,12.38,2.8305,4.8384,5,4,2.8432,3.46651,1
0.923077,0.705882,14.92,19.62,1.3013,3.68,3,1,1.06661,3.41654,2
1.0,0.4,19.36,11.57,5.79,1.29,1,4,6.00704,1.41728,0
0.428571,1.66667,12.79,12.29,3.9338,1.6188,3,9,3.9196,1.76185,2
0.428571,0.769231,8.29,14.57,0.93,3.6808,9,3,0.936256,3.9278,1
0.857143,0.333333,10.57,9.79,2.3647,1.1904,7,10,2.61028,1.03227,0
1.2,0.285714,11.86,10.86,3.5604,1.8997,6,8,4.59046,1.42564,1
0.583333,0.571429,13.29,10.79,3.6808,1.4706,2,5,4.4093,1.54326,2
0.363636,1.8,19.8,11.87,6.176,1.376,1,8,8.08981,1.25692,0
0.08,0.56,10.67,13.87,1.27,3.492,7,2,1.30068,2.77648,1
0.4,3.0,9.87,12.0,1.206,2.796,11,9,1.25502,2.60472,0
0.945455,6.4,13.07,8.33,4.84,1.2789,4,10,5.30764,1.16883,0
0.571429,0.72,11.2,14.53,1.6647,3.96,5,3,1.48058,3.63657,1
0.666667,1.02857,11.07,10.93,2.628,2.1209,5,6,2.73936,2.01103,0
0.8,0.83,15.12,10.38,3.62,1.2314,3,8,3.48635,1.22979,0
2.0,0.732,10.25,20.56,0.9758,6.9426,7,1,1.01717,6.47219,2
0.893333,0.17,11.25,9.62,3.375,1.5147,9,12,4.52396,1.01536,1
2.68,0.553333,8.19,10.5,1.2636,3.3264,11,5,1.50191,3.47923,2
1.0,7.32,11.69,10.81,2.6061,3.2725,10,6,2.6059,3.92036,1
0.668,0.332,14.19,13.06,2.5944,2.4486,2,4,2.93172,2.28448,2
0.405714,7.44,10.47,11.53,2.6901,1.7696,4,9,2.3482,1.68467,1
0.28,1.368,8.41,10.41,1.496,2.7022,9,6,1.5548,2.40973,1
1.57,1.71,11.0,10.12,3.893,2.781,5,7,3.7371,2.41074,0
0.785,0.405714,12.71,9.94,4.8391,1.35,3,10,6.12146,1.21453,2
1.0,1.2,11.24,15.29,1.47,4.22,8,2,1.62486,3.48897,1
1.145,0.93,20.18,14.41,4.0492,1.5006,1,2,4.28078,1.34643,0
0.931429,0.666667,10.28,13.0,1.8487,3.5903,7,4,2.1687,3.27153,1
1.6,8.52,14.0,8.28,4.3976,0.9828,3,10,4.85506,0.914403,1
1.17333,0.4,10.17,19.89,1.1837,8.8218,8,1,1.29691,7.23414,1
0.931429,0.788571,9.83,11.17,2.12,3.8409,10,5,2.3861,3.489,1
2.25,1.0,11.44,10.94,2.379,2.5254,9,9,2.71658,2.31061,1
0.25,1.0,15.33,10.83,3.4402,1.41,2,6,3.49705,1.56039,0
0.89,0.986667,10.37,10.89,2.3814,3.0276,6,4,2.76181,3.52034,0
2.11,1.33333,8.32,11.11,1.638,2.6332,9,9,1.68917,2.79952,0
3.70667,1.89,10.89,14.0,1.7748,3.2016,7,3,1.95128,2.43849,1
0.443333,0.571429,15.21,10.11,4.3255,0.9,2,10,4.53875,0.887063,0
0.89,1.0,10.58,10.0,3.3891,2.1168,5,8,3.62092,1.81233,0
1.055,0.312,13.05,19.21,1.972,4.9236,3,1,2.23752,4.0379,1
0.64,0.628571,18.85,8.5,8.177,0.84,1,8,9.50615,0.691342,2
1.0,1.76,10.1,13.5,1.75,5.148,9,4,1.88368,4.02935,1
1.2,0.333333,10.85,15.2,0.9775,4.2,10,2,0.862213,4.74843,1
0.7,1.1,9.8,10.85,1.5675,2.9725,11,6,1.8896,2.44754,2
0.4,0.666667,11.05,10.95,3.23,2.8275,5,8,3.53193,2.26982,0
2.0,1.6,13.75,10.6,3.06,1.485,3,7,2.94487,1.32263,2
1.09,0.404444,10.76,10.95,2.6358,2.6847,6,5,2.83431,2.67277,0
0.365714,1.0,8.33,9.9,2.662,2.6937,8,10,3.16461,2.5452,2
1.45333,0.885714,10.71,10.67,1.826,2.8006,11,7,1.49673,2.67879,1
0.853333,0.417143,11.24,13.76,1.9734,4.3739,9,4,2.2397,3.29748,0
4.18,0.764,9.67,18.67,0.774,7.0395,12,1,0.928209,5.13552,2
0.213333,1.91,15.14,13.62,2.2,1.4256,2,3,2.0089,1.34898,1
0.415,1.0,18.59,10.55,7.805,0.9374,1,11,8.4071,0.952576,0
1.11333,0.444444,13.77,15.23,2.1312,2.6931,4,2,2.25837,2.74242,1
0.5,0.29,10.77,8.36,3.4067,2.1525,5,9,3.37435,1.75355,0
0.954286,0.386667,10.55,11.41,2.79,2.3635,7,8,3.51031,2.32833,1
3.32,3.0,9.64,9.32,2.2538,2.1112,10,12,2.63998,1.89218,1
1.0,0.571429,13.36,11.05,2.79,1.612,3,6,3.35345,1.52706,2
0.616,1.08,8.61,11.39,1.9764,3.1376,8,7,2.46195,2.61552,1
1.968,0.81,9.26,13.39,1.0464,3.4969,9,3,1.10206,2.71984,1
1.02667,1.345,10.87,18.48,1.479,7.2828,4,1,1.47587,5.93759,2
0.46,3.58667,11.17,13.43,2.3088,3.3136,5,4,2.41198,2.71301,2
1.0,3.08,10.39,10.0,2.507,2.7378,10,9,2.47733,2.62789,1
1.09333,0.925714,15.26,10.48,3.2175,1.4208,2,6,2.70466,1.33079,2
1.80667,1.42857,18.33,15.5,3.6296,1.82,1,2,3.932,1.72596,1
0.71,0.405714,13.58,11.0,4.3248,2.4795,4,4,4.95308,2.60185,0
0.666667,0.713333,11.38,11.04,2.325,2.695,7,5,2.72291,2.27765,2
1.368,1.93,10.38,10.0,3.465,2.1375,6,8,4.05951,2.14348,1
5.42,0.856,8.92,9.08,1.9968,1.9964,8,9,2.51117,1.80045,2
0.855,1.0,13.33,10.54,4.5504,1.1232,3,10,4.9104,1.20047,0
0.531429,0.8,10.08,11.4,2.2528,3.432,9,8,2.70547,2.88513,2
0.536,1.6,9.12,10.6,1.6512,2.9184,11,7,1.55343,2.24665,1
1.0,2.0,10.8,13.96,1.456,5.0976,12,4,1.40292,4.64017,0
1.44571,1.34,15.28,8.92,4.4064,1.1664,2,10,4.57692,1.04049,0
1.07,0.668,10.84,13.44,1.64,3.9936,5,3,1.54365,3.32753,2
0.713333,2.08,11.04,18.2,1.56,5.2288,6,1,1.73492,4.24532,2
0.752,0.752,15.42,10.81,4.3888,1.782,2,5,4.66733,1.85724,0
1.69,1.19,10.54,11.15,2.3716,2.607,7,6,2.79039,2.69597,2
6.0,2.38,8.85,14.04,1.5336,4.6384,10,4,1.72614,3.89805,1
0.875,0.394286,13.42,9.92,4.0723,1.2792,3,9,4.77669,1.23498,0
3.33333,0.69,10.73,9.12,2.0651,2.0792,11,11,2.19527,2.07564,2
0.845,0.6,11.27,18.19,1.545,5.7291,8,1,1.88386,4.52863,0
0.674286,0.684,14.15,13.63,2.2145,2.6852,4,3,2.3777,2.39229,2
1.18,3.76,11.11,8.96,3.565,1.5553,6,10,3.9791,1.28614,2
1.64,0.47,9.0,11.04,1.581,2.9484,11,8,1.7891,2.33164,0
3.18,0.65,10.67,11.0,3.6186,2.3544,5,11,3.51134,2.21139,1
3.18,1.272,18.11,10.7,5.4442,1.6872,1,7,5.60937,1.33002,0
0.405714,0.636,9.96,15.67,1.3176,4.773,9,2,1.36603,4.29538,1
1.0,1.0,11.14,9.75,3.165,2.0296,7,8,3.67254,1.77896,2
1.0,1.0,8.93,11.07,2.15,2.5308,9,9,2.41618,2.44644,2
1.0,1.0,9.18,11.21,1.4259,2.73,9,5,1.59371,2.30411,1
1.0,1.0,14.18,10.54,3.5096,2.058,4,6,3.65792,1.74487,0
1.0,1.0,10.89,15.46,1.6171,4.7957,5,2,1.60643,4.35363,1
1.0,1.0,13.43,18.21,2.0972,3.5203,3,1,2.53795,3.16179,1
4.84,1.0,9.59,9.34,2.1411,1.9251,8,10,2.50366,1.66699,1
3.44,3.72,11.28,11.31,1.9266,3.1228,9,7,2.02753,2.89585,1
1.14667,3.44,11.41,9.03,3.2767,1.41,5,9,3.65724,1.15945,1
2.48,1.0,18.41,10.9,7.9002,1.716,1,6,9.41339,1.56431,0
1.81333,1.66667,15.52,14.14,3.078,2.2042,2,4,3.18296,2.07276,1
1.0,1.0,10.45,13.34,1.8048,3.2536,7,3,2.0082,3.06458,1
1.21,1.81333,11.5,11.43,2.2638,2.4939,6,5,2.55418,2.15899,1
4.84,3.44,9.8,11.47,2.4102,2.266,9,10,2.5647,2.15774,0
1.14667,0.86,9.43,9.23,2.1049,2.034,9,8,2.31644,1.65937,1
1.24,1.0,18.83,10.4,5.78,1.5158,1,7,6.15447,1.20573,0
